,ts,td,pkt,byt,srcip,dstip,srcport,dstport,proto,type
27499,1554349601341824.0,0.0,0.972114086151123,61.32246017456055,3215393103,3215393278,41453,15363,UDP,blacklist
27500,1554349602013568.0,39.22761917114258,0.9525922536849976,391.09295654296875,3215393103,4009688825,60785,15383,UDP,blacklist
27501,1554349609763200.0,23.757646560668945,2.000802516937256,682.06982421875,3215393175,3215393213,60528,53,UDP,blacklist
27502,1554349609828736.0,37.63211441040039,1.056551456451416,445.2569274902344,3215393103,4009688825,50200,5178,UDP,blacklist
27503,1554349611565440.0,0.0,2.0042054653167725,320.20361328125,3215393175,3215393213,39812,53,UDP,blacklist
27504,1554349617496448.0,1.1001936197280884,0.981514573097229,62.65847396850586,3215393103,3215393278,56321,15415,UDP,blacklist
27505,1554349618430336.0,2.312601089477539,2.0064008235931396,320.9185791015625,3215393175,3215393213,53742,53,UDP,blacklist
27506,1554349618479488.0,22.019330978393555,1.9610681533813477,648.8801879882812,3215393175,3215393213,49376,53,UDP,blacklist
27507,1554349618495872.0,34.093772888183594,1.0816636085510254,74.12606811523438,3215393103,3215393278,45700,1738,UDP,blacklist
27508,1554349628834176.0,62.065528869628906,1.006561517715454,63.41595458984375,3215393103,3215393022,36785,15471,UDP,blacklist
27509,1554349629866368.0,68.32804870605469,0.9912638664245605,63.01068115234375,3215393103,3215393278,37200,15396,UDP,blacklist
27510,1554349630898560.0,103.4422607421875,1.062021017074585,61.961368560791016,3215393156,3215393278,5152,5201,UDP,blacklist
27511,1554349636518272.0,79.48615264892578,0.99345862865448,62.024627685546875,3215393103,3215393278,52868,15487,UDP,blacklist
27512,1554349642613120.0,62.54316711425781,0.992693305015564,62.20689392089844,3215393103,3215393278,58467,15419,UDP,blacklist
27513,1554349642645888.0,61.5668830871582,0.9880262613296509,62.54859924316406,3215393103,3215393278,58684,15482,UDP,blacklist
27514,1554349642695040.0,31.251344680786133,0.9904481172561646,62.36006546020508,3215393103,3215393278,52664,15445,UDP,blacklist
27515,1554349648920960.0,49.64915084838867,1.0598130226135254,71.07437133789062,3215393103,3215393278,38945,5181,UDP,blacklist
27516,1554349651050880.0,57.01972961425781,1.0007972717285156,67.66204071044922,3215393103,3221159673,51348,15412,UDP,blacklist
27517,1554349653016960.0,66.16315460205078,1.0001060962677002,63.725730895996094,3215393103,3215393278,38610,15464,UDP,blacklist
27518,1554349654589824.0,44.38737487792969,0.997107982635498,64.38653564453125,3215393103,3215393278,36308,15401,UDP,blacklist
27519,1554349660356992.0,33.49256134033203,0.9836223125457764,62.19899368286133,3215393103,3215393278,35162,15414,UDP,blacklist
27520,1554349661634944.0,15.237080574035645,1.9807298183441162,518.3367309570312,3215393041,3215393213,46544,53,UDP,blacklist
27521,1554349663207808.0,55.61477279663086,0.9997434616088867,63.54894256591797,3215393103,4009688825,60011,15458,UDP,blacklist
27522,1554349671874944.0,0.0,1.0056662559509277,64.12777709960938,3215393103,3215393278,38950,15376,UDP,blacklist
27523,1554349674676608.0,29.81524658203125,0.9995155334472656,64.70283508300781,3215393103,3215393278,41591,15455,UDP,blacklist
27524,1554349679313280.0,23.174453735351562,0.987775444984436,60.81449508666992,3215393103,3215393278,51725,15452,UDP,blacklist
27525,1554349679313280.0,45.626800537109375,0.9906297922134399,62.92162322998047,3215393103,3215393278,50377,15426,UDP,blacklist
27526,1554349685277056.0,62.852195739746094,1.0039036273956299,64.47368621826172,3215393103,3215393278,56694,15437,UDP,blacklist
27527,1554349696156032.0,38.73622131347656,1.9883599281311035,639.45947265625,3215393175,3215393213,44462,53,UDP,blacklist
27528,1554349696221568.0,37.65290451049805,2.0100769996643066,653.0051879882812,3215393175,3215393213,49650,53,UDP,blacklist
27529,1554349701120384.0,16.23691177368164,1.9873299598693848,308.9865417480469,3215393175,3215393213,48499,53,UDP,blacklist
27530,1554349709214080.0,9.97086238861084,1.0485403537750244,70.13963317871094,3215393103,3215393278,54300,5127,UDP,blacklist
27531,1554349714358656.0,32.46110153198242,1.971768856048584,640.6433715820312,3215393175,3215393213,42575,53,UDP,blacklist
27532,1554349723664768.0,101.89897155761719,1.0203769207000732,79.48106384277344,3215393025,3752264190,44263,5120,UDP,blacklist
27533,1554349731955072.0,96.26897430419922,1.9918532371520996,311.0765380859375,3215393175,3215393213,58446,53,UDP,blacklist
27534,1554349745111424.0,89.99214935302734,1.9963514804840088,312.89520263671875,3215393175,3215393213,60665,53,UDP,blacklist
27535,1554349752107392.0,22.857879638671875,2.0122296810150146,644.9512939453125,3215393175,3215393213,39731,53,UDP,blacklist
27536,1554349752156544.0,68.49366760253906,1.988419771194458,314.17559814453125,3215393175,3215393213,48872,53,UDP,blacklist
27537,1554349766508928.0,16.54479217529297,1.8872084617614746,581.5654907226562,3215393175,3215393213,44165,123,UDP,blacklist
27538,1554349781172608.0,73.47293090820312,2.021286964416504,601.6629638671875,3215393175,3215393213,5198,53,UDP,blacklist
27539,1554349781221760.0,80.26093292236328,1.9967749118804932,315.2762756347656,3215393175,3215393213,42396,53,UDP,blacklist
27540,1554349796196736.0,70.67274475097656,1.9690797328948975,208.28811645507812,3215393175,3215393213,52846,53,UDP,blacklist
27541,1554349796213120.0,61.4659423828125,1.9704394340515137,625.50244140625,3215393175,3215393213,41584,53,UDP,blacklist
27542,1554349811237248.0,63.29158401489258,1.9888567924499512,638.5714111328125,3215393175,3215393213,52903,53,UDP,blacklist
27543,1554349811253632.0,52.576759338378906,1.9666063785552979,653.634765625,3215393175,3215393213,52895,53,UDP,blacklist
27544,1554349811253632.0,81.61527252197266,1.9881324768066406,730.1382446289062,3215393175,3483828669,57592,53,UDP,blacklist
27545,1554349821575552.0,44.18232727050781,1.9616491794586182,639.57373046875,3215393175,3215393213,52942,53,UDP,blacklist
27546,1554349821591936.0,91.74176788330078,2.007821559906006,291.2790832519531,3215393213,3215393213,39798,53,UDP,blacklist
27547,1554349821608320.0,70.94300079345703,1.9928174018859863,641.609375,3215393175,3215393213,42436,53,UDP,blacklist
27548,1554349827424640.0,107.4686508178711,0.9815326929092407,62.43309783935547,3215393103,4009688825,40080,15387,UDP,blacklist
27549,1554349832831360.0,63.80112075805664,1.0746784210205078,68.22290802001953,3215393127,3215393278,44371,1769,UDP,blacklist
27550,1554349835518336.0,101.0425796508789,2.007007122039795,217.07843017578125,3215393175,3215393213,43003,53,UDP,blacklist
27551,1554349835534720.0,65.26758575439453,1.988518476486206,320.20098876953125,3215393175,3215393213,42258,53,UDP,blacklist
27552,1554349847282048.0,30.48265266418457,0.8900613784790039,95.56415557861328,3215393175,3215393213,35158,53,UDP,blacklist
27553,1554349847314816.0,23.795793533325195,1.0585243701934814,71.86421203613281,3215393103,3215393278,47556,3363,UDP,blacklist
27554,1554349847331200.0,38.68117904663086,3.515925884246826,528.4449462890625,3215393103,3215393278,59275,15445,UDP,blacklist
27555,1554349850493312.0,97.12127685546875,3.913527488708496,652.1076049804688,3215393103,4009688825,59001,15453,UDP,blacklist
27556,1554349854409088.0,18.20917320251465,2.004748582839966,664.0189208984375,3215393175,3215393213,58717,53,UDP,blacklist
27557,1554349854441856.0,63.40143585205078,2.0008206367492676,641.1636962890625,3215393175,3215393213,43422,53,UDP,blacklist
27558,1554349856997760.0,39.520973205566406,1.0596694946289062,71.15827941894531,3215393103,4009688825,56041,1711,UDP,blacklist
27559,1554349860454784.0,0.0,0.9799051284790039,61.2663459777832,3215393103,3215393278,57821,15469,UDP,blacklist
27560,1554349862109568.0,78.72382354736328,0.9789049625396729,62.987545013427734,3215393103,3215393278,52940,15383,UDP,blacklist
27561,1554349864173952.0,101.0432357788086,0.9686686992645264,59.61307907104492,3215393103,4009688825,58941,15445,UDP,blacklist
27562,1554349867188608.0,39.23476791381836,0.9809268712997437,61.41300964355469,3215393103,3215393278,49695,15447,UDP,blacklist
27563,1554349868417408.0,67.77519989013672,0.9993665218353271,64.25494384765625,3215393103,3215393278,46843,15424,UDP,blacklist
27564,1554349868515712.0,39.43772888183594,0.9735753536224365,60.76596450805664,3215393103,4009688825,52897,15476,UDP,blacklist
27565,1554349870580096.0,0.0,0.9701714515686035,44.567848205566406,3215393216,3215393278,51125,15403,UDP,blacklist
27566,1554349872136576.0,30.680416107177734,3.5915846824645996,524.3024291992188,3215393127,3215393278,5206,15390,UDP,blacklist
27567,1554349873693056.0,47.96437454223633,0.9769262075424194,368.79827880859375,3215393103,4009688825,35504,15455,UDP,blacklist
27568,1554349873807744.0,20.836483001708984,0.9936425685882568,63.36833190917969,3215393103,3215393278,38272,15446,UDP,blacklist
27569,1554349876625792.0,82.06189727783203,0.9722399711608887,61.40214920043945,3215393103,4009688825,59162,15366,UDP,blacklist
27570,1554349881164160.0,0.9653857350349426,1.9753801822662354,306.0321960449219,3215393175,3215393213,61290,53,UDP,blacklist
27571,1554349881196928.0,2.27561092376709,2.002774477005005,319.15234375,3215393175,3215393213,35573,53,UDP,blacklist
27572,1554349881688448.0,0.0,2.008687734603882,967.5633544921875,3215393175,3215393213,43365,53,UDP,blacklist
27573,1554349882769792.0,0.0,1.9630491733551025,311.3845520019531,3215393175,3215393213,57966,53,UDP,blacklist
27574,1554349882818944.0,20.131580352783203,1.988499641418457,632.8182373046875,3215393175,3215393213,36098,53,UDP,blacklist
27575,1554349882851712.0,55.20815658569336,0.9060853719711304,1431.0400390625,3215393175,3204777502,44047,53,UDP,blacklist
27576,1554349894222208.0,24.8413028717041,1.8607172966003418,1774.1748046875,3215393213,3204776460,30085,53,UDP,blacklist
27577,1554349894287744.0,5.459458827972412,0.9783201217651367,207.3348388671875,3215393213,3207135774,37980,53,UDP,blacklist
27578,1554349894353280.0,54.543636322021484,0.9110491275787354,991.1262817382812,3215393213,3206819200,6640,53,UDP,blacklist
27579,1554349894467968.0,5.679382801055908,0.8940857648849487,232.4960479736328,3215393175,134686728,56145,53,UDP,blacklist
27580,1554349894517120.0,13.17878246307373,1.0566186904907227,187.0438690185547,3215393213,3607432716,57883,53,UDP,blacklist
27581,1554349894533504.0,30.759126663208008,0.9899606704711914,155.19175720214844,3215393213,2150254464,63497,53,UDP,blacklist
27582,1554349894615424.0,2.5505211353302,1.003309965133667,2855.69580078125,3215393213,3391357493,54291,53,UDP,blacklist
27583,1554349894615424.0,3.2762601375579834,2.0606515407562256,257.10589599609375,3215393175,3217686973,15650,53,UDP,blacklist
27584,1554349895172480.0,0.0,1.0230302810668945,1443.470947265625,3215393213,3215443466,8340,53,UDP,blacklist
27585,1554349895205248.0,0.0,0.9552791118621826,211.20098876953125,3215393175,2191982853,22362,53,UDP,blacklist
27586,1554349896335744.0,6.228734493255615,1.0364913940429688,206.85882568359375,3215393218,3211527174,8351,53,UDP,blacklist
27587,1554349896401280.0,105.51399230957031,23.518949508666992,10468.0634765625,3215393213,223028993,40675,1786,TCP,blacklist
27588,1554349896565120.0,0.0,0.9150904417037964,2462.695556640625,3215393213,3477063296,51193,53,UDP,blacklist
27589,1554349908214144.0,163.96670532226562,2.070258617401123,349.408447265625,3215393213,3220963773,42298,53,UDP,blacklist
27590,1554349908214144.0,104.01667022705078,1.9992668628692627,293.0307312011719,3215393175,3215393213,48648,53,UDP,blacklist
27591,1554349923434880.0,0.0,1.9942514896392822,312.57684326171875,3215393175,3215393213,55486,53,UDP,blacklist
27592,1554349934772608.0,47.55988311767578,2.0231471061706543,327.2299499511719,3215393175,3215393213,60015,53,UDP,blacklist
27593,1554349934805376.0,175.34976196289062,1.963491439819336,311.12567138671875,3215393175,3215393213,49403,53,UDP,blacklist
27594,1554349945094528.0,144.00399780273438,31.94317626953125,3269.677734375,3215393175,3215393213,2,1,Other,blacklist
27595,1554349957480832.0,0.0,1.988685131072998,318.0112609863281,3215393175,3215393213,48711,53,UDP,blacklist
27596,1554349965689216.0,132.5143280029297,6.159517288208008,1734.3433837890625,3215393175,3215393213,50207,53,UDP,blacklist
27597,1554349965738368.0,0.3427641987800598,2.0268874168395996,436.76873779296875,3215393175,3215425669,32866,53,UDP,blacklist
27598,1554349978812800.0,31.31270980834961,2.0648012161254883,338.789306640625,3215393175,3215393213,55656,53,UDP,blacklist
27599,1554349978829184.0,19.49644660949707,1.9556214809417725,630.18798828125,3215393175,3215393213,48513,53,UDP,blacklist
27600,1554349993886080.0,64.34159851074219,1.971602439880371,649.9824829101562,3215393175,3215392957,56106,53,UDP,blacklist
27601,1554350003077504.0,70.98706817626953,0.9899927377700806,97.47959899902344,3215393030,3741319418,5186,5238,UDP,blacklist
27602,1554350003175808.0,38.00068283081055,1.9727394580841064,664.090576171875,3215393175,3215393213,59829,53,UDP,blacklist
27603,1554350004175232.0,76.34485626220703,2.0078063011169434,660.547119140625,3215393175,3215393213,58107,53,UDP,blacklist
27604,1554350019215744.0,86.96216583251953,2.032963275909424,641.0442504882812,3215393175,3215393213,39295,53,UDP,blacklist
27605,1554350021460352.0,3.5790653228759766,2.004621982574463,322.68731689453125,3215393175,3215393213,45038,53,UDP,blacklist
27606,1554350029439360.0,40.68113327026367,1.9481356143951416,659.532470703125,3215393175,3215393213,56638,53,UDP,blacklist
27607,1554350029455744.0,80.29407501220703,1.992799997329712,640.7716064453125,3215393175,3215393213,38317,53,UDP,blacklist
27608,1554350044561792.0,85.62307739257812,1.9877698421478271,312.57208251953125,3215393175,3215393213,51037,53,UDP,blacklist
27609,1554350044578176.0,69.11927795410156,1.9769625663757324,309.6171569824219,3215393175,3215393213,48604,53,UDP,blacklist
27610,1554350047953280.0,102.18020629882812,1.9933547973632812,283.3316345214844,3215393218,3215393213,52891,53,UDP,blacklist
27611,1554350062780800.0,57.18111801147461,1.9642560482025146,643.8990478515625,3215393175,3215393213,54863,53,UDP,blacklist
27612,1554350062829952.0,110.93701934814453,1.984083652496338,313.9669189453125,3215393175,3215393213,60681,53,UDP,blacklist
27613,1554350065975680.0,107.92993927001953,0.9678446054458618,57.86026382446289,3215393103,3752264190,46053,15481,UDP,blacklist
27614,1554350066139520.0,66.49126434326172,4.849061965942383,1761.987060546875,3215393103,4009688825,60725,15373,UDP,blacklist
27615,1554350069612928.0,103.46965026855469,1.0556437969207764,57.87716293334961,3215393156,3752264190,33394,5223,UDP,blacklist
27616,1554350071415168.0,21.983043670654297,0.9910615682601929,62.007591247558594,3215393103,3215393278,52297,15410,UDP,blacklist
27617,1554350074331520.0,118.78343963623047,3.9281697273254395,648.7385864257812,3215393103,4009688825,56121,15393,UDP,blacklist
27618,1554350074380672.0,47.84330749511719,0.9479938745498657,68.151123046875,3215393103,3204448508,56034,15428,UDP,blacklist
27619,1554350076379520.0,51.010963439941406,0.9958198070526123,68.56316375732422,3215393103,3221159673,47292,15378,UDP,blacklist
27620,1554350077968768.0,29.447551727294922,1.0740902423858643,72.87586975097656,3215393103,3215393278,33458,5244,UDP,blacklist
27621,1554350080459136.0,0.0,0.9625141620635986,60.624229431152344,3215393103,4009688825,54976,15394,UDP,blacklist
27622,1554350081294720.0,0.0,1.8993594646453857,980.640869140625,3215393175,3215393091,57239,53,UDP,blacklist
27623,1554350082244992.0,40.294166564941406,6.042822360992432,1161.5421142578125,3215393103,3992977658,36045,15435,UDP,blacklist
27624,1554350083654016.0,0.0,11.281999588012695,2709.40234375,3215393103,3758030585,55361,15360,UDP,blacklist
27625,1554350085849472.0,0.0,0.9907467365264893,64.42798614501953,3215393103,4009688825,56070,15417,UDP,blacklist
27626,1554350088847744.0,24.122875213623047,0.9753838777542114,75.79564666748047,3215393030,3215393278,53013,15453,UDP,blacklist
27627,1554350090142080.0,33.672054290771484,0.9660398960113525,67.76407623291016,3215393103,3204448506,35699,15412,UDP,blacklist
27628,1554350090158464.0,28.50347900390625,1.0275599956512451,81.23321533203125,3215393030,3215393278,43800,5202,UDP,blacklist
27629,1554350090535296.0,0.0,1.004361629486084,65.2299575805664,3215393103,3215393278,43942,15472,UDP,blacklist
27630,1554350110146944.0,34.19120788574219,1.1082990169525146,77.77816772460938,3215393103,3215393278,40916,1697,UDP,blacklist
27631,1554350111539584.0,0.0,0.9940550327301025,63.07591247558594,3215393103,3215393278,40572,15376,UDP,blacklist
27632,1554350113440128.0,51.34747314453125,0.9736104011535645,61.602195739746094,3215393103,3215393278,44937,15485,UDP,blacklist
27633,1554350119895424.0,9.176499366760254,1.0518543720245361,87.96220397949219,3215393030,3215393278,5158,5221,UDP,blacklist
27634,1554350123794816.0,45.55577850341797,1.0928840637207031,55.439231872558594,3215393214,3215393278,36876,1725,UDP,blacklist
27635,1554350129250688.0,8.501775741577148,0.9909358024597168,62.03575134277344,3215393103,3215393278,48421,15474,UDP,blacklist
27636,1554350134591872.0,42.13603591918945,1.9743459224700928,315.588134765625,3215393175,3215393213,38087,53,UDP,blacklist
27637,1554350134657408.0,61.90189743041992,1.9993462562561035,311.8277282714844,3215393175,3215393213,50882,53,UDP,blacklist
27638,1554350136476032.0,0.0,0.9446432590484619,54.15639877319336,3215393103,4003922430,60086,15429,UDP,blacklist
27639,1554350148206976.0,14.033026695251465,1.99383544921875,613.2139892578125,3215393175,3215393213,33690,53,UDP,blacklist
27640,1554350148272512.0,59.72779083251953,2.0143582820892334,673.1737060546875,3215393175,3215393213,55417,53,UDP,blacklist
27641,1554350148272512.0,85.03990173339844,2.0124566555023193,317.4691162109375,3215393175,3215393213,51587,53,UDP,blacklist
27642,1554350161412480.0,52.389095306396484,2.1100125312805176,403.2807312011719,3215393175,1539047869,5178,53,UDP,blacklist
27643,1554350161428864.0,84.42045593261719,1.9404008388519287,296.5572509765625,3215393175,3215393213,48656,123,UDP,blacklist
27644,1554350169194880.0,59.51194381713867,1.9805338382720947,305.3007507324219,3215393175,3215393213,38675,53,UDP,blacklist
27645,1554350170161536.0,50.500892639160156,1.9890482425689697,308.78826904296875,3215393175,3215393213,49053,53,UDP,blacklist
27646,1554350170177920.0,75.0560531616211,1.9827187061309814,312.13189697265625,3215393175,3215393213,43291,53,UDP,blacklist
27647,1554350170227072.0,40.67376708984375,0.897752046585083,94.96430206298828,3215393175,3215393213,48411,53,UDP,blacklist
27648,1554350170325376.0,128.96826171875,1.4191055297851562,330.1816711425781,3215393175,584160752,49712,442,TCP,blacklist
27649,1554350171373952.0,98.56436157226562,0.9950639009475708,348.6673278808594,3215393213,3226859294,3070,53,UDP,blacklist
27650,1554350181564800.0,0.0,1.0128841400146484,1657.0535888671875,3215393213,3483843076,12694,53,UDP,blacklist
27651,1554350182498688.0,0.0,1.0434565544128418,63.11781311035156,3215393218,3215393213,51295,53,UDP,blacklist
27652,1554350183235968.0,27.02405548095703,2.015594005584717,286.2912902832031,3215393175,3215393213,32791,53,UDP,blacklist
27653,1554350198194560.0,0.0,2.014617919921875,322.0477294921875,3215393175,3215393213,40878,53,UDP,blacklist
27654,1554350198276480.0,143.10699462890625,1.9968888759613037,641.0755615234375,3215393175,3215393213,33376,53,UDP,blacklist
27655,1554350210826624.0,132.40187072753906,0.9622019529342651,58.001861572265625,3215393103,3752264190,50008,15419,UDP,blacklist
27656,1554350222950784.0,83.0051040649414,1.9717929363250732,308.9801940917969,3215393175,3215393213,55545,53,UDP,blacklist
27657,1554350223032704.0,117.65259552001953,2.0096030235290527,318.0677185058594,3215393175,3216769469,49231,53,UDP,blacklist
27658,1554350230094208.0,73.7516860961914,2.8026249408721924,1636.9774169921875,3215393218,3215393175,33765,1714,TCP,blacklist
27659,1554350230159744.0,126.22727966308594,28.19556999206543,3179.035400390625,3215393175,3215393175,59380,1709,TCP,blacklist
27660,1554350231388544.0,28.965133666992188,1.9397034645080566,244.03298950195312,3215393175,3215393213,39438,53,UDP,blacklist
27661,1554350246642048.0,101.48994445800781,1.9953069686889648,613.5704956054688,3215393175,3215393213,36901,53,UDP,blacklist
27662,1554350246723968.0,81.61109924316406,2.0197627544403076,321.1993408203125,3215393175,3215393213,43867,53,UDP,blacklist
27663,1554350246756736.0,162.51437377929688,3.8177404403686523,786.0704956054688,3215393216,3741319418,4664,5168,UDP,blacklist
27664,1554350246756736.0,61.09091567993164,0.8904480934143066,339.2488098144531,3215393175,3215393213,5219,53,UDP,blacklist
27665,1554350253212032.0,43.44570541381836,0.9276947975158691,956.9327392578125,3215393175,3207922109,59195,53,UDP,blacklist
27666,1554350253228416.0,66.47040557861328,0.9128495454788208,554.5869140625,3215393175,3209953725,52544,53,UDP,blacklist
27667,1554350253261184.0,31.87822914123535,27.771507263183594,30448.328125,3215393175,3215393213,58955,53,UDP,blacklist
27668,1554350268432768.0,40.65669631958008,0.9025564193725586,95.08174896240234,3215393175,3215393213,58763,53,UDP,blacklist
27669,1554350268481920.0,44.01847457885742,1.9823007583618164,317.80963134765625,3215393175,3215393213,58926,53,UDP,blacklist
27670,1554350268662144.0,100.83834075927734,105.58135223388672,152907.546875,3215393175,584160752,49721,442,TCP,blacklist
27671,1554350273905024.0,215.87403869628906,9.264975547790527,1867.2283935546875,3215393156,3741319418,5231,5172,UDP,blacklist
27672,1554350276493696.0,0.0,3.2470884323120117,510.995361328125,3215393156,3741319418,5239,5187,UDP,blacklist
27673,1554350281179520.0,92.6460189819336,0.02399587631225586,15.358156204223633,3215393030,3741319418,5186,5238,UDP,blacklist
27674,1554350281851264.0,119.08098602294922,1.0627639293670654,77.98706817626953,3215393070,3215393278,42356,5203,UDP,blacklist
27675,1554350293123456.0,0.0,2.0577540397644043,642.775146484375,3215393175,3215393213,58801,53,UDP,blacklist
27676,1554350297219456.0,8.691162109375,1.9726457595825195,653.9229125976562,3215393175,3215393213,55433,53,UDP,blacklist
27677,1554350298775936.0,0.0,1.9873409271240234,302.9934997558594,3215393175,3215393213,53676,53,UDP,blacklist
27678,1554350310474112.0,5.403319358825684,1.9312262535095215,299.2699279785156,3215393175,3215393213,53482,53,UDP,blacklist
27679,1554350310490496.0,50.895328521728516,1.9725291728973389,314.4989013671875,3215393175,3215393213,57303,53,UDP,blacklist
27680,1554350314602880.0,79.31632995605469,1.9816851615905762,655.964111328125,3215393175,3215393213,58839,53,UDP,blacklist
27681,1554350329659776.0,88.18438720703125,1.9923663139343262,317.32879638671875,3215393175,3215393213,45130,53,UDP,blacklist
27682,1554350329692544.0,101.18220520019531,1.9974238872528076,310.7090759277344,3215393175,3215393213,55736,53,UDP,blacklist
27683,1554350329708928.0,96.9393081665039,1.9744865894317627,309.9377136230469,3215393175,3215393213,52774,53,UDP,blacklist
27684,1554350345027968.0,82.60321044921875,0.9112396240234375,96.40625,3215393175,3216769469,52957,53,UDP,blacklist
27685,1554350346125696.0,84.94983673095703,1.9803404808044434,659.26953125,3215393175,3215393213,58816,53,UDP,blacklist
27686,1554350346142080.0,94.37004852294922,1.9732856750488281,615.2855224609375,3215393175,3215393213,52129,53,UDP,blacklist
27687,1554350361215360.0,93.20079040527344,1.972534418106079,306.0642395019531,3215393175,3215393213,53480,53,UDP,blacklist
27688,1554350361280896.0,113.93365478515625,0.5702357292175293,42.609405517578125,3215393070,3741319418,5155,5166,UDP,blacklist
27689,1554350361362816.0,58.46879959106445,1.9668989181518555,312.999267578125,3215393175,3215393213,58164,53,UDP,blacklist
27690,1554350375584128.0,99.07137298583984,2.0290091037750244,274.4609375,3215393218,3215393224,55429,53,UDP,blacklist
27691,1554350375600512.0,93.68208312988281,2.035198450088501,644.7711791992188,3215393175,3215393213,45677,53,UDP,blacklist
27692,1554350378729856.0,15.393314361572266,1.0832767486572266,72.52559661865234,3215393103,3215393278,60191,1721,UDP,blacklist
27693,1554350380712320.0,139.5008087158203,1.853522539138794,68.1176986694336,3215393175,875054949,47334,442,TCP,blacklist
27694,1554350391230848.0,2.0204155445098877,1.955749750137329,1579.193359375,3215393175,3215393213,58478,53,UDP,blacklist
27695,1554350398472576.0,22.194917678833008,1.9147157669067383,1625.5406494140625,3215393175,3215415605,45650,53,UDP,blacklist
27696,1554350398488960.0,95.31847381591797,1.9981069564819336,323.0947570800781,3215393175,3215393213,56150,53,UDP,blacklist
27697,1554350398505344.0,42.18564224243164,1.9254443645477295,637.401123046875,3215393175,3215393213,50210,53,UDP,blacklist
27698,1554350399783296.0,30.6743106842041,1.9627301692962646,286.8568115234375,3215393218,3215393213,46475,53,UDP,blacklist
27699,1554350417723776.0,48.74640655517578,1.9699797630310059,1098.8804931640625,3215393218,3220848949,34483,53,UDP,blacklist
27700,1554350417772928.0,121.57656860351562,1.9980173110961914,315.14190673828125,3215393175,3215393213,52100,53,UDP,blacklist
27701,1554350432960896.0,99.94334411621094,1.9919703006744385,1569.6370849609375,3215393175,3215393213,43329,53,UDP,blacklist
27702,1554350446641536.0,83.54518127441406,2.0009765625,199.3831787109375,3215393218,3215393213,42223,53,UDP,blacklist
27703,1554350458503552.0,161.68783569335938,1.9997646808624268,624.471435546875,3215393175,3215393213,33373,53,UDP,blacklist
27704,1554350471954816.0,91.97986602783203,1.991175651550293,630.0691528320312,3215393175,3215393213,38044,53,UDP,blacklist
27705,1554350486913408.0,108.6663589477539,1.9796247482299805,311.4034729003906,3215393175,3215393213,46973,53,UDP,blacklist
27706,1554350498988416.0,78.91259765625,1.0227007865905762,74.33890533447266,3215393070,3215393278,50435,5201,UDP,blacklist
27707,1554350513488256.0,90.62364959716797,1.9742481708526611,310.02459716796875,3215393175,3215393213,48804,53,UDP,blacklist
27708,1554350522892672.0,73.15150451660156,1.9652550220489502,648.4266967773438,3215393175,3215393213,58297,53,UDP,blacklist
27709,1554350552613248.0,95.71842956542969,1.9987547397613525,317.6319580078125,3215393175,3215393213,36402,53,UDP,blacklist
27710,1554350569226624.0,66.38531494140625,1.974466323852539,312.23614501953125,3215393175,3215393213,32902,53,UDP,blacklist
27711,1554350569226624.0,47.09807205200195,1.985203742980957,622.93408203125,3215393175,3215393213,33967,53,UDP,blacklist
27712,1554350580646272.0,32.310020446777344,1.9840548038482666,644.9873046875,3215393175,134744072,47238,53,UDP,blacklist
27713,1554350586397056.0,50.19821548461914,1.9655354022979736,1074.5458984375,3215393175,3215393213,59053,53,UDP,blacklist
27714,1554350593999232.0,21.408916473388672,1.9985666275024414,586.2866821289062,3215393175,3215393213,4096,53,UDP,blacklist
27715,1554350608302464.0,0.0,1.979074239730835,316.9659423828125,3215393175,3215393213,51103,53,UDP,blacklist
27716,1554350608335232.0,0.5055937170982361,1.9597141742706299,1773.6314697265625,3215393175,3215393213,46799,53,UDP,blacklist
27717,1554350623277440.0,50.90800476074219,1.9483177661895752,308.65411376953125,3215393175,3215393213,32935,53,UDP,blacklist
27718,1554350632403328.0,67.58202362060547,1.0314743518829346,61.06758499145508,3215393127,3752264190,36334,5186,UDP,blacklist
27719,1554350642266496.0,52.731231689453125,1.967881202697754,1022.404052734375,3215393175,3215393213,60855,53,UDP,blacklist
27720,1554350650311040.0,91.99754333496094,1.9818999767303467,312.96722412109375,3215393175,3215393213,35591,53,UDP,blacklist
27721,1554350665662848.0,77.5057601928711,2.0000410079956055,340.6242980957031,3215393175,3215393213,40107,53,UDP,blacklist
27722,1554350665695616.0,52.92181396484375,5.265199661254883,1488.658203125,3215393175,3215393213,56577,53,UDP,blacklist
27723,1554350675509632.0,50.73074722290039,1.9770917892456055,309.7981872558594,3215393175,3215393213,57209,53,UDP,blacklist
27724,1554350693630336.0,47.77681350708008,1.9960219860076904,686.1632080078125,3215393218,3215393213,37683,53,UDP,blacklist
27725,1554350693679488.0,73.444580078125,1.9910259246826172,635.9512329101562,3215393175,3215393213,45674,53,UDP,blacklist
27726,1554350708703616.0,95.8567123413086,1.9784748554229736,309.63775634765625,3215393175,3215393213,36412,53,UDP,blacklist
27727,1554350708736384.0,48.783870697021484,2.0119049549102783,639.0720825195312,3215393175,134744072,38382,53,UDP,blacklist
27728,1554350734459264.0,138.7685089111328,2.0074400901794434,289.1786804199219,3215393218,3215393213,63477,53,UDP,blacklist
27729,1554350751154560.0,53.87636184692383,1.972827434539795,318.49151611328125,3215393175,3215393213,42664,53,UDP,blacklist
