,srcip,dstip,srcport,dstport,proto,ts,td,pkt,byt,label,type
26623,3232235855,4026531834,37299,15600,UDP,1554278110000000,0.0,1,63,0,normal
26624,3232235928,3232235966,52230,53,UDP,1554278111000000,0.000662,2,652,0,normal
26625,3232235928,3232235966,52230,53,UDP,1554278111000000,8.499999999999999e-05,2,316,0,normal
26626,3232235928,3232235966,52230,53,UDP,1554278111000000,8.499999999999999e-05,2,316,0,normal
26627,3232235855,3232236031,56156,15600,UDP,1554278113000000,0.0,1,63,0,normal
26628,3232235855,3232236031,56156,15600,UDP,1554278114000000,0.0,1,63,0,normal
26629,3232235928,878200809,51700,443,TCP,1554278116000000,300.119227,4,332,0,normal
26630,3232235855,4026531834,54397,15600,UDP,1554278116000000,0.0,1,63,0,normal
26631,3232235855,3232236031,45409,15600,UDP,1554278119000000,0.0,1,63,0,normal
26632,3232235855,3232236031,45409,15600,UDP,1554278119000000,0.0,1,63,0,normal
26633,3232235855,4026531834,41749,15600,UDP,1554278122000000,0.0,1,63,0,normal
26634,3232235855,3232236031,48046,15600,UDP,1554278125000000,0.0,1,63,0,normal
26635,3232235928,3232235966,39408,53,UDP,1554278126000000,5.5e-05,2,316,0,normal
26636,3232235928,3232235966,39408,53,UDP,1554278126000000,0.00055,2,652,0,normal
26637,3232235928,3232235966,39408,53,UDP,1554278126000000,5.5e-05,2,316,0,normal
26638,3232235855,4026531834,60767,15600,UDP,1554278128000000,0.0,1,63,0,normal
26639,3232235909,3758096635,5353,5353,UDP,1554278129000000,13.374981,4,1048,0,normal
26640,3232235855,3232236031,43787,15600,UDP,1554278131000000,0.0,1,63,0,normal
26641,3232235855,3232236031,48779,15600,UDP,1554278137000000,0.0,1,63,0,normal
26642,3232235855,3232236031,48779,15600,UDP,1554278137000000,0.0,1,63,0,normal
26643,3232235928,3232235966,33124,53,UDP,1554278141000000,0.000534,2,652,0,normal
26644,3232235928,3232235966,33124,53,UDP,1554278141000000,4.7e-05,2,316,0,normal
26645,3232235928,3232235966,33124,53,UDP,1554278141000000,4.7e-05,2,316,0,normal
26646,3232235855,3232236031,53587,15600,UDP,1554278143000000,0.0,1,63,0,normal
26647,3232235855,3232236031,53587,15600,UDP,1554278143000000,0.0,1,63,0,normal
26648,3232235822,3758096635,5353,5353,UDP,1554278147000000,0.001764,2,344,0,normal
26649,3232235968,3758096635,5353,5353,UDP,1554278147000000,4.393625,9,2612,0,normal
26650,3232235822,3758096635,5353,5353,UDP,1554278147000000,0.001777,2,344,0,normal
26651,3232235968,3232235966,39315,53,UDP,1554278147000000,2.5e-05,2,192,0,normal
26652,3232235968,3232235966,39315,53,UDP,1554278147000000,2.5e-05,2,192,0,normal
26653,3232235969,4026531834,64366,1900,UDP,1554278148000000,8.997016,4,1176,0,normal
26654,3232235968,3232235966,37572,53,UDP,1554278148000000,5.5e-05,2,192,0,normal
26655,3232235855,3232236031,55682,15600,UDP,1554278149000000,0.0,1,63,0,normal
26656,3232235855,3232236031,55682,15600,UDP,1554278149000000,0.0,1,63,0,normal
26657,3232235855,3232236031,40335,15600,UDP,1554278155000000,0.0,1,63,0,normal
26658,3232235928,3232235966,35572,53,UDP,1554278156000000,0.000458,2,652,0,normal
26659,3232235928,3232235966,35572,53,UDP,1554278156000000,4.1e-05,2,316,0,normal
26660,3232235928,3232235966,35572,53,UDP,1554278156000000,4.1e-05,2,316,0,normal
26661,3232235855,4026531834,48372,15600,UDP,1554278158000000,0.0,1,63,0,normal
26662,3232235855,3232236031,41131,15600,UDP,1554278162000000,0.0,1,63,0,normal
26663,3232235855,4026531834,41291,15600,UDP,1554278165000000,0.0,1,63,0,normal
26664,3232235855,3232236031,37341,15600,UDP,1554278169000000,0.0,1,63,0,normal
26665,3232235855,3232236031,37341,15600,UDP,1554278169000000,0.0,1,63,0,normal
26666,3232235909,3758096635,5353,5353,UDP,1554278170000000,0.0,1,145,0,normal
26667,0,4294967295,68,67,UDP,1554278170000000,1.254507,2,656,0,normal
26668,3232235909,3758096635,5353,5353,UDP,1554278170000000,0.0,1,145,0,normal
26669,3232235928,3232235966,47587,53,UDP,1554278171000000,7.2e-05,2,316,0,normal
26670,3232235928,3232235966,47587,53,UDP,1554278171000000,7.2e-05,2,316,0,normal
26671,3232236026,3758096635,5353,5353,UDP,1554278173000000,13.083832,4,1008,0,normal
26672,3232235855,3232236031,57525,15600,UDP,1554278173000000,0.0,1,63,0,normal
26673,3232236026,3758096635,5353,5353,UDP,1554278173000000,13.087687,4,1008,0,normal
26674,3232235793,4026531834,61650,1900,UDP,1554278174000000,4.115051,4,1496,0,normal
26675,3232235855,4026531834,40121,15600,UDP,1554278178000000,0.0,1,63,0,normal
26676,3232235855,3232236031,39268,15600,UDP,1554278179000000,0.0,1,63,0,normal
26677,3232235909,4026531834,63022,1900,UDP,1554278182000000,580.4090980000002,170,47260,0,normal
26678,3232235855,4026531834,58077,15600,UDP,1554278182000000,0.0,1,63,0,normal
26679,3232235855,3232236031,58410,15600,UDP,1554278185000000,0.0,1,63,0,normal
26680,3232235928,3232235966,57607,53,UDP,1554278186000000,0.000341,2,652,0,normal
26681,3232235928,3232235966,57607,53,UDP,1554278186000000,3.4e-05,2,316,0,normal
26682,3232235928,3232235966,57607,53,UDP,1554278186000000,3.4e-05,2,316,0,normal
26683,3232235855,4026531834,42630,15600,UDP,1554278189000000,0.0,1,63,0,normal
26684,3232235855,3232236031,53963,15600,UDP,1554278191000000,0.0,1,63,0,normal
26685,3232235855,3232236031,53963,15600,UDP,1554278191000000,0.0,1,63,0,normal
26686,3232235855,3232236031,55832,15600,UDP,1554278197000000,0.0,1,63,0,normal
26687,3232235855,3232236031,55832,15600,UDP,1554278198000000,0.0,1,63,0,normal
26688,3232235855,4026531834,33406,15600,UDP,1554278200000000,0.0,1,63,0,normal
26689,3232235928,3232235966,49791,53,UDP,1554278201000000,3.4e-05,2,316,0,normal
26690,3232235928,3232235966,49791,53,UDP,1554278201000000,0.000569,2,652,0,normal
26691,3232235855,3232236031,43790,15600,UDP,1554278204000000,0.0,1,63,0,normal
26692,3232235855,4026531834,36241,15600,UDP,1554278207000000,0.0,1,63,0,normal
26693,3232235855,4026531834,3955,1900,UDP,1554278207000000,0.357652,19,13506,0,normal
26694,3232235928,1539135943,55853,123,UDP,1554278208000000,2.326365,1,124,0,normal
26695,3232235855,3232236031,34834,15600,UDP,1554278210000000,0.0,1,63,0,normal
26696,3232235855,3232236031,34834,15600,UDP,1554278210000000,0.0,1,63,0,normal
26697,3232235855,4026531834,48170,15600,UDP,1554278213000000,0.0,1,63,0,normal
26698,3232235855,3232236031,59506,15600,UDP,1554278216000000,0.0,1,63,0,normal
26699,3232235928,3232235966,54064,53,UDP,1554278216000000,4.8e-05,2,316,0,normal
26700,3232235855,3232236031,59506,15600,UDP,1554278216000000,0.0,1,63,0,normal
26701,3232235928,3232235966,54064,53,UDP,1554278216000000,0.000491,2,652,0,normal
26702,3232235969,4026531834,55159,1900,UDP,1554278218000000,3.700968,4,1496,0,normal
26703,3232235855,4026531834,60803,15600,UDP,1554278219000000,0.0,1,63,0,normal
26704,3232235855,3232236031,50338,15600,UDP,1554278224000000,0.0,1,63,0,normal
26705,3232235855,3232236031,50338,15600,UDP,1554278224000000,0.0,1,63,0,normal
26706,3232235855,3232236031,58771,15600,UDP,1554278228000000,0.0,1,63,0,normal
26707,3232235855,3232236031,58771,15600,UDP,1554278228000000,0.0,1,63,0,normal
26708,3232235928,3232235966,47749,53,UDP,1554278231000000,0.000333,2,652,0,normal
26709,3232235928,3232235966,47749,53,UDP,1554278231000000,3.1e-05,2,316,0,normal
26710,3232235855,4026531834,33825,15600,UDP,1554278231000000,0.0,1,63,0,normal
26711,3232235855,3232236031,33519,15600,UDP,1554278234000000,0.0,1,63,0,normal
26712,3232235855,3232236031,33519,15600,UDP,1554278234000000,0.0,1,63,0,normal
26713,3232235855,4026531834,42997,15600,UDP,1554278237000000,0.0,1,63,0,normal
26714,3232235855,3232236031,48216,15600,UDP,1554278240000000,0.0,1,63,0,normal
26715,3232235855,3232236031,48216,15600,UDP,1554278240000000,0.0,1,63,0,normal
26716,3232235855,4026531834,48934,15600,UDP,1554278242000000,0.0,1,63,0,normal
26717,3232235855,3232236031,49799,15600,UDP,1554278245000000,0.0,1,63,0,normal
26718,3232235855,3232236031,49799,15600,UDP,1554278245000000,0.0,1,63,0,normal
26719,3232235928,3232235966,50014,53,UDP,1554278246000000,0.000364,2,652,0,normal
26720,3232235928,3232235966,50014,53,UDP,1554278246000000,3.7e-05,2,316,0,normal
26721,3232235928,3232235966,50014,53,UDP,1554278246000000,3.7e-05,2,316,0,normal
26722,3232235855,4026531834,59952,15600,UDP,1554278250000000,0.0,1,63,0,normal
26723,3232235971,134744072,57759,53,UDP,1554278251000000,0.451762,2,274,0,normal
26724,3232235971,3232235966,57759,53,UDP,1554278251000000,0.0,1,57,0,normal
26725,3232235971,134744072,54611,53,UDP,1554278251000000,0.198155,2,348,0,normal
26726,3232235971,3232235966,54611,53,UDP,1554278251000000,0.0,1,57,0,normal
26727,3232235966,3339146026,62564,53,UDP,1554278251000000,0.068609,1,2222,0,normal
26728,3232235966,3339146026,28146,53,UDP,1554278251000000,0.070903,1,2362,0,normal
26729,3232235966,3495166517,40225,53,UDP,1554278251000000,0.05056,1,178,0,normal
26730,3232235966,68870939,58386,53,UDP,1554278252000000,0.321705,1,234,0,normal
26731,3232235966,68870939,48391,53,UDP,1554278252000000,0.306951,1,312,0,normal
26732,3232235966,3223389196,51909,53,UDP,1554278252000000,0.20346,1,2360,0,normal
26733,3232235855,3232236031,44447,15600,UDP,1554278254000000,0.0,1,63,0,normal
26734,3232235855,4026531834,43577,15600,UDP,1554278256000000,0.0,1,63,0,normal
26735,3232235855,3232236031,45851,15600,UDP,1554278259000000,0.0,1,63,0,normal
26736,3232235855,3232236031,45851,15600,UDP,1554278259000000,0.0,1,63,0,normal
26737,3232235793,3758096636,49416,5355,UDP,1554278260000000,0.002501,2,188,0,normal
26738,3232235793,3758096636,62386,5355,UDP,1554278260000000,0.005011,2,188,0,normal
26739,3232235928,3232235966,55160,53,UDP,1554278261000000,4e-05,2,316,0,normal
26740,3232235855,4026531834,54786,15600,UDP,1554278264000000,0.0,1,63,0,normal
26741,3232235777,4026531834,56504,1900,UDP,1554278265000000,0.027767,7,4674,0,normal
26742,3232235855,3232236031,48244,15600,UDP,1554278266000000,0.0,1,63,0,normal
26743,3232235855,3232236031,48244,15600,UDP,1554278266000000,0.0,1,63,0,normal
26744,3232235855,4026531834,48369,15600,UDP,1554278268000000,0.0,1,63,0,normal
26745,3232235879,3758096637,53117,3544,UDP,1554278270000000,0.0,1,68,0,normal
26746,3232235855,4026531834,54203,15600,UDP,1554278272000000,0.0,1,63,0,normal
26747,3232235928,1539135943,47748,123,UDP,1554278274000000,0.646224,1,124,0,normal
26748,3232235928,1539135943,47748,123,UDP,1554278274000000,0.646008,2,248,0,normal
26749,3232235855,3232236031,55704,15600,UDP,1554278275000000,0.0,1,63,0,normal
26750,3232235855,3232236031,55704,15600,UDP,1554278275000000,0.0,1,63,0,normal
26751,3232235928,3232235966,36874,53,UDP,1554278276000000,0.00043,2,652,0,normal
26752,3232235928,3232235966,36874,53,UDP,1554278276000000,6.7e-05,2,316,0,normal
26753,3232235855,4026531834,36443,15600,UDP,1554278278000000,0.0,1,63,0,normal
26754,3232235855,3232236031,57572,15600,UDP,1554278282000000,0.0,1,63,0,normal
26755,3232235855,3232236031,57572,15600,UDP,1554278282000000,0.0,1,63,0,normal
26756,3232235855,4026531834,43194,15600,UDP,1554278285000000,0.0,1,63,0,normal
26757,3232235855,3232236031,36043,15600,UDP,1554278288000000,0.0,1,63,0,normal
26758,3232235855,4026531834,47388,15600,UDP,1554278290000000,0.0,1,63,0,normal
26759,3232235928,3232235966,48868,53,UDP,1554278291000000,0.000495,2,652,0,normal
26760,3232235928,3232235966,48868,53,UDP,1554278292000000,0.000109,2,316,0,normal
26761,3232235855,3232236031,46498,15600,UDP,1554278293000000,0.0,1,63,0,normal
26762,3232235855,3232236031,46498,15600,UDP,1554278293000000,0.0,1,63,0,normal
26763,3232235793,4026531834,59179,1900,UDP,1554278296000000,1.458505,3,1122,0,normal
26764,3232235855,4026531834,54158,15600,UDP,1554278296000000,0.0,1,63,0,normal
26765,3232235855,3232236031,34903,15600,UDP,1554278299000000,0.0,1,63,0,normal
26766,3232235855,3232236031,34903,15600,UDP,1554278299000000,0.0,1,63,0,normal
26767,3232235855,3232236031,44083,15600,UDP,1554278305000000,0.0,1,63,0,normal
26768,3232235855,3232236031,44083,15600,UDP,1554278305000000,0.0,1,63,0,normal
26769,3232235928,3232235966,39066,53,UDP,1554278306000000,0.000462,2,652,0,normal
26770,3232235966,3222952990,63306,53,UDP,1554278307000000,0.031606,1,1548,0,normal
26771,3232235928,3232235966,39066,53,UDP,1554278307000000,4.9e-05,2,316,0,normal
26772,3232235928,1539135943,36474,123,UDP,1554278307000000,0.848377,1,124,0,normal
26773,3232235928,3232235966,39066,53,UDP,1554278307000000,4.9e-05,2,316,0,normal
26774,3232235928,1539135943,36474,123,UDP,1554278307000000,0.848992,2,248,0,normal
26775,3232235855,4026531834,51497,15600,UDP,1554278308000000,0.0,1,63,0,normal
26776,3232235855,3232236031,48025,15600,UDP,1554278312000000,0.0,1,63,0,normal
26777,3232235855,3232236031,48025,15600,UDP,1554278312000000,0.0,1,63,0,normal
26778,3232235855,4026531834,48496,15600,UDP,1554278314000000,0.0,1,63,0,normal
26779,3232235855,3232236031,41352,15600,UDP,1554278317000000,0.0,1,63,0,normal
26780,3232235855,3232236031,41352,15600,UDP,1554278317000000,0.0,1,63,0,normal
26781,3232235928,3232235966,44442,53,UDP,1554278321000000,0.000401,2,652,0,normal
26782,3232235855,4026531834,56003,15600,UDP,1554278321000000,0.0,1,63,0,normal
26783,3232235928,3232235966,44442,53,UDP,1554278322000000,4.1e-05,2,316,0,normal
26784,3232235928,3232235966,44442,53,UDP,1554278322000000,4.1e-05,2,316,0,normal
26785,3232235855,3232236031,38801,15600,UDP,1554278323000000,0.0,1,63,0,normal
26786,3232235793,3758096636,50525,5355,UDP,1554278323000000,0.344412,2,188,0,normal
26787,3232235855,3232236031,38801,15600,UDP,1554278323000000,0.0,1,63,0,normal
26788,3232235855,4026531834,48416,15600,UDP,1554278327000000,0.0,1,63,0,normal
26789,3232235855,3232236031,58786,15600,UDP,1554278329000000,0.0,1,63,0,normal
26790,3232235855,3232236031,58786,15600,UDP,1554278330000000,0.0,1,63,0,normal
26791,3232235928,3232235966,45831,53,UDP,1554278336000000,0.000429,2,652,0,normal
26792,3232235855,3232236031,34630,15600,UDP,1554278336000000,0.0,1,63,0,normal
26793,3232235928,3232235966,45831,53,UDP,1554278337000000,4.8e-05,2,316,0,normal
26794,3232235928,3232235966,45831,53,UDP,1554278337000000,4.8e-05,2,316,0,normal
26795,3232235855,4026531834,49830,15600,UDP,1554278339000000,0.0,1,63,0,normal
26796,3232235928,1539135943,39891,123,UDP,1554278340000000,32.947166,3,372,0,normal
26797,3232235928,1539135943,39891,123,UDP,1554278340000000,32.929702,1,124,0,normal
26798,3232235855,3232236031,59473,15600,UDP,1554278344000000,0.0,1,63,0,normal
26799,3232235855,3232236031,59473,15600,UDP,1554278344000000,0.0,1,63,0,normal
26800,3232235855,4026531834,34758,15600,UDP,1554278346000000,0.0,1,63,0,normal
26801,3232235855,3232236031,56629,15600,UDP,1554278347000000,0.0,1,63,0,normal
26802,3232235855,3232236031,56629,15600,UDP,1554278348000000,0.0,1,63,0,normal
26803,3232235928,3232235966,52163,53,UDP,1554278351000000,0.000463,2,652,0,normal
26804,3232235855,4026531834,38155,15600,UDP,1554278351000000,0.0,1,63,0,normal
26805,3232235928,3232235966,52163,53,UDP,1554278352000000,7.4e-05,2,316,0,normal
26806,3232235928,3232235966,52163,53,UDP,1554278352000000,7.4e-05,2,316,0,normal
26807,3232235855,3232236031,41750,15600,UDP,1554278355000000,0.0,1,63,0,normal
26808,3232235855,3232236031,41750,15600,UDP,1554278356000000,0.0,1,63,0,normal
26809,3232235855,3232236031,40697,15600,UDP,1554278359000000,0.0,1,63,0,normal
26810,3232235855,4026531834,42786,15600,UDP,1554278362000000,0.0,1,63,0,normal
26811,3232235855,3232236031,32784,15600,UDP,1554278365000000,0.0,1,63,0,normal
26812,3232235928,3232235966,39043,53,UDP,1554278366000000,0.000459,2,652,0,normal
26813,3232235928,3232235966,39043,53,UDP,1554278367000000,7.099999999999999e-05,2,316,0,normal
26814,3232235855,4026531834,47339,15600,UDP,1554278369000000,0.0,1,63,0,normal
26815,3232235855,3232236031,36956,15600,UDP,1554278371000000,0.0,1,63,0,normal
26816,3232235855,3232236031,36956,15600,UDP,1554278371000000,0.0,1,63,0,normal
26817,3232235855,4026531834,55551,15600,UDP,1554278376000000,0.0,1,63,0,normal
26818,3232235855,3232236031,38117,15600,UDP,1554278378000000,0.0,1,63,0,normal
26819,3232235855,3232236031,38117,15600,UDP,1554278378000000,0.0,1,63,0,normal
26820,3232235928,3232235966,42632,53,UDP,1554278381000000,0.000412,2,652,0,normal
26821,3232235928,3232235966,42632,53,UDP,1554278382000000,4.1e-05,2,316,0,normal
26822,3232235855,3232236031,50168,15600,UDP,1554278385000000,0.0,1,63,0,normal
26823,3232235855,3232236031,50168,15600,UDP,1554278385000000,0.0,1,63,0,normal
26824,3232235855,4026531834,37683,15600,UDP,1554278386000000,0.0,1,63,0,normal
26825,3232235855,3232236031,40229,15600,UDP,1554278389000000,0.0,1,63,0,normal
26826,3232235855,3232236031,40229,15600,UDP,1554278389000000,0.0,1,63,0,normal
26827,3232236026,3758096635,5353,5353,UDP,1554278391000000,12.67075,4,1008,0,normal
26828,3232235855,4026531834,46845,15600,UDP,1554278395000000,0.0,1,63,0,normal
26829,3232235928,3232235966,37318,53,UDP,1554278396000000,0.000424,2,652,0,normal
26830,3232235855,3232236031,47559,15600,UDP,1554278397000000,0.0,1,63,0,normal
26831,3232235855,3232236031,47559,15600,UDP,1554278397000000,0.0,1,63,0,normal
26832,3232235928,3232235966,37318,53,UDP,1554278397000000,6.6e-05,2,316,0,normal
26833,3232235928,3232235966,37318,53,UDP,1554278397000000,6.6e-05,2,316,0,normal
26834,3232235855,4026531834,49069,15600,UDP,1554278399000000,0.0,1,63,0,normal
26835,3232235855,3232236031,45701,15600,UDP,1554278403000000,0.0,1,63,0,normal
26836,3232235928,1539135943,59980,123,UDP,1554278405000000,0.961876,2,248,0,normal
26837,3232235928,1539135943,59980,123,UDP,1554278405000000,0.962644,1,124,0,normal
26838,3232235855,4026531834,52055,15600,UDP,1554278410000000,0.0,1,63,0,normal
26839,3232235928,3232235966,58134,53,UDP,1554278411000000,0.000567,2,652,0,normal
26840,3232235928,3232235966,58134,53,UDP,1554278412000000,7.3e-05,2,316,0,normal
26841,3232235855,3232236031,57021,15600,UDP,1554278413000000,0.0,1,63,0,normal
26842,3232235855,3232236031,57021,15600,UDP,1554278413000000,0.0,1,63,0,normal
26843,3232235793,4026531834,52260,1900,UDP,1554278414000000,3.043174,3,1122,0,normal
26844,3232235928,878200809,51700,443,TCP,1554278417000000,0.22268,3,288,0,normal
26845,3232235855,3232236031,56501,15600,UDP,1554278419000000,0.0,1,63,0,normal
26846,3232235855,3232236031,56501,15600,UDP,1554278419000000,0.0,1,63,0,normal
26847,3232235855,3232236031,55896,15600,UDP,1554278425000000,0.0,1,63,0,normal
26848,3232235855,3232236031,55896,15600,UDP,1554278426000000,0.0,1,63,0,normal
26849,3232235928,3232235966,57513,53,UDP,1554278426000000,0.000623,2,652,0,normal
26850,3232235928,3232235966,57513,53,UDP,1554278427000000,8.4e-05,2,316,0,normal
26851,3232235928,3232235966,57513,53,UDP,1554278427000000,8.4e-05,2,316,0,normal
26852,3232235855,4026531834,53221,15600,UDP,1554278428000000,0.0,1,63,0,normal
26853,3232235971,3232236031,138,138,UDP,1554278428000000,0.0,1,229,0,normal
26854,3232235855,3232236031,38281,15600,UDP,1554278431000000,0.0,1,63,0,normal
26855,3232235855,4026531834,50440,15600,UDP,1554278434000000,0.0,1,63,0,normal
26856,3232235855,3232236031,38463,15600,UDP,1554278437000000,0.0,1,63,0,normal
26857,3232235855,3232236031,38463,15600,UDP,1554278437000000,0.0,1,63,0,normal
26858,3232235928,1539135943,46602,123,UDP,1554278438000000,32.63313,3,372,0,normal
26859,3232235928,1539135943,46602,123,UDP,1554278438000000,32.614629,1,124,0,normal
26860,3232235855,4026531834,52054,15600,UDP,1554278441000000,0.0,1,63,0,normal
26861,3232235928,3232235966,53123,53,UDP,1554278441000000,0.000451,2,652,0,normal
26862,3232235928,3232235966,53123,53,UDP,1554278442000000,4.6e-05,2,316,0,normal
26863,3232235928,3232235966,53123,53,UDP,1554278442000000,4.6e-05,2,316,0,normal
26864,3232235855,3232236031,37164,15600,UDP,1554278443000000,0.0,1,63,0,normal
26865,3232235855,3232236031,37164,15600,UDP,1554278443000000,0.0,1,63,0,normal
26866,3232235855,4026531834,54125,15600,UDP,1554278447000000,0.0,1,63,0,normal
26867,3232235855,3232236031,37280,15600,UDP,1554278449000000,0.0,1,63,0,normal
26868,3232235855,3232236031,37280,15600,UDP,1554278449000000,0.0,1,63,0,normal
26869,3232235855,4026531834,34667,15600,UDP,1554278452000000,0.0,1,63,0,normal
26870,3232235855,3232236031,35998,15600,UDP,1554278455000000,0.0,1,63,0,normal
26871,3232235855,3232236031,35998,15600,UDP,1554278456000000,0.0,1,63,0,normal
26872,3232235928,3232235966,35778,53,UDP,1554278456000000,0.00041,2,652,0,normal
26873,3232235928,3232235966,35778,53,UDP,1554278457000000,4e-05,2,316,0,normal
26874,3232235928,3232235966,35778,53,UDP,1554278457000000,4e-05,2,316,0,normal
26875,3232235855,4026531834,42207,15600,UDP,1554278458000000,0.0,1,63,0,normal
26876,3232235855,3232236031,53144,15600,UDP,1554278461000000,0.0,1,63,0,normal
26877,3232235855,3232236031,53144,15600,UDP,1554278461000000,0.0,1,63,0,normal
26878,3232235855,4026531834,52331,15600,UDP,1554278464000000,0.0,1,63,0,normal
26879,3232235879,3758096637,53117,3544,UDP,1554278465000000,0.0,1,68,0,normal
26880,3232235928,3232235966,49243,53,UDP,1554278471000000,0.000419,2,652,0,normal
26881,3232235928,3232235966,49243,53,UDP,1554278472000000,3.5e-05,2,316,0,normal
26882,3232235928,3232235966,49243,53,UDP,1554278472000000,3.5e-05,2,316,0,normal
26883,3232235971,134744072,56228,53,UDP,1554278473000000,0.142259,2,410,0,normal
26884,3232235971,134744072,50807,53,UDP,1554278473000000,0.119099,2,418,0,normal
26885,3232235966,3495166517,42406,53,UDP,1554278473000000,0.014156,1,162,0,normal
26886,3232235966,225157124,19961,53,UDP,1554278473000000,0.014394,1,156,0,normal
26887,3232235966,225157124,31562,53,UDP,1554278473000000,0.192448,1,296,0,normal
26888,3232235966,3427779841,28389,53,UDP,1554278473000000,0.013162,1,198,0,normal
26889,3232235966,2214401282,47520,53,UDP,1554278473000000,0.015905,1,218,0,normal
26890,3232235966,3495166517,60310,53,UDP,1554278473000000,0.014107,1,186,0,normal
26891,3232235966,3427779369,17581,53,UDP,1554278473000000,0.225308,1,236,0,normal
26892,3232235971,3232235966,50807,53,UDP,1554278473000000,0.0,1,58,0,normal
26893,3232235966,3427779841,23361,53,UDP,1554278473000000,0.013285,1,190,0,normal
26894,3232235966,2151612981,43477,53,UDP,1554278473000000,0.313294,1,2366,0,normal
26895,3232235966,225157124,40137,53,UDP,1554278473000000,0.192743,1,296,0,normal
26896,3232235855,3232236031,41700,15600,UDP,1554278473000000,0.0,1,63,0,normal
26897,3232235966,225157124,64091,53,UDP,1554278473000000,0.012537,1,156,0,normal
26898,3232235966,3222952990,61407,53,UDP,1554278473000000,0.069515,1,1552,0,normal
26899,3232235966,3427779369,13041,53,UDP,1554278473000000,0.224097,1,236,0,normal
26900,3232235966,2214401282,48769,53,UDP,1554278473000000,0.015354,1,218,0,normal
26901,3232235966,3495166517,43111,53,UDP,1554278473000000,0.0137759999999999,1,160,0,normal
26902,3232235966,3222952990,38901,53,UDP,1554278473000000,0.023491,1,1544,0,normal
26903,3232235855,3232236031,41700,15600,UDP,1554278474000000,0.0,1,63,0,normal
26904,3232235855,4026531834,50196,15600,UDP,1554278477000000,0.0,1,63,0,normal
26905,3232235855,3232236031,42426,15600,UDP,1554278479000000,0.0,1,63,0,normal
26906,3232235855,3232236031,42426,15600,UDP,1554278480000000,0.0,1,63,0,normal
26907,3232235855,3232236031,57655,15600,UDP,1554278485000000,0.0,1,63,0,normal
26908,3232235855,3232236031,57655,15600,UDP,1554278485000000,0.0,1,63,0,normal
26909,3232235928,3232235966,44513,53,UDP,1554278486000000,0.000455,2,652,0,normal
26910,3232235928,3232235966,44513,53,UDP,1554278487000000,4.1e-05,2,316,0,normal
26911,3232235928,3232235966,44513,53,UDP,1554278487000000,4.1e-05,2,316,0,normal
26912,3232235855,4026531834,33812,15600,UDP,1554278488000000,0.0,1,63,0,normal
26913,3232235855,3232236031,41804,15600,UDP,1554278492000000,0.0,1,63,0,normal
26914,3232235909,3758096635,5353,5353,UDP,1554278494000000,0.0,1,77,0,normal
26915,3232235909,3758096635,5353,5353,UDP,1554278494000000,0.0,1,77,0,normal
26916,3232235855,4026531834,37531,15600,UDP,1554278495000000,0.0,1,63,0,normal
26917,3232235855,3232236031,41371,15600,UDP,1554278497000000,0.0,1,63,0,normal
26918,3232235855,3232236031,41371,15600,UDP,1554278497000000,0.0,1,63,0,normal
26919,3232235969,3758096636,57208,5355,UDP,1554278499000000,0.080601,2,156,0,normal
26920,3232235855,4026531834,45810,15600,UDP,1554278500000000,0.0,1,63,0,normal
26921,3232235928,1539135943,46771,123,UDP,1554278503000000,0.344777,2,248,0,normal
26922,3232235855,3232236031,56931,15600,UDP,1554278503000000,0.0,1,63,0,normal
26923,3232235928,1539135943,46771,123,UDP,1554278503000000,0.344703,1,124,0,normal
26924,3232235855,3232236031,56931,15600,UDP,1554278503000000,0.0,1,63,0,normal
26925,3232235855,3232236031,44589,15600,UDP,1554278510000000,0.0,1,63,0,normal
26926,3232235855,3232236031,44589,15600,UDP,1554278510000000,0.0,1,63,0,normal
26927,3232235855,4026531834,51155,15600,UDP,1554278513000000,0.0,1,63,0,normal
26928,3232235855,3232236031,41361,15600,UDP,1554278515000000,0.0,1,63,0,normal
26929,3232235855,3232236031,41361,15600,UDP,1554278515000000,0.0,1,63,0,normal
26930,3232235928,3232235966,52120,53,UDP,1554278516000000,0.0005009999999999,2,652,0,normal
26931,3232235928,3232235966,52120,53,UDP,1554278517000000,7.4e-05,2,316,0,normal
26932,3232235855,4026531834,37283,15600,UDP,1554278519000000,0.0,1,63,0,normal
26933,3232235855,3232236031,34763,15600,UDP,1554278521000000,0.0,1,63,0,normal
26934,3232235855,3232236031,34763,15600,UDP,1554278521000000,0.0,1,63,0,normal
26935,3232235971,3232235966,62454,53,UDP,1554278523000000,0.0,1,54,0,normal
26936,3232235971,3232235966,59512,53,UDP,1554278523000000,0.0,1,54,0,normal
26937,3232235855,4026531834,36237,15600,UDP,1554278525000000,0.0,1,63,0,normal
26938,3232235928,3232235966,43306,53,UDP,1554278531000000,4e-05,2,316,0,normal
26939,3232235928,3232235966,43306,53,UDP,1554278531000000,4e-05,2,316,0,normal
26940,3232235928,3232235966,43306,53,UDP,1554278531000000,0.000466,2,652,0,normal
26941,3232235855,3232236031,52642,15600,UDP,1554278534000000,0.0,1,63,0,normal
26942,3232235855,3232236031,52642,15600,UDP,1554278534000000,0.0,1,63,0,normal
26943,3232235928,1539135943,58540,123,UDP,1554278535000000,0.79378,1,124,0,normal
